机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N02618,5373    ,DE    ,CC    ,398908-3                ,2621            ,21    ,X,X,FAIL  ,2012-02-05,12231:20,6288,42190:42,24432,2013-02-04,15331:02,7870,45290:24,26014,"滑出后L PACK灯亮,复位主警戒后熄灭.L PACK illuminate off taxi,exxtinguished FT reset master caution",3099:42,"    过站读取ZTC组件,显示TCV信息,重置后工作正常,航后进一步处理.徐东升TR read the ZTC,shows TCV,reset and works well,AF will repair itFL10535950B航后更换左组件TCV,依据AMM21-51-10测试正常.曹喜东AF refer to AMM21-51-10 replace the TCV of L pack,test ok挂签号0205556",1582,398908-3                ,8769            ,武汉航达,19852,39331.46,3099:42,1582,(AOG)VALVE(重点监控件号)                                    ,1890715,10535949
73N,73N00587,5082    ,DE    ,CC    ,398908-3                ,6295            ,21    ,X,X,FAIL  ,2012-02-15,33748:30,23286,32457:44,16500,2013-07-20,38584:54,25688,37294:08,18902,空中下降前再现检查发现右组件单环路失效.机组,4836:24,"    航后检查发现有TCV信息,并检查发现ACM信号管有泄漏,更换TCV ACM信号管后,测试正常.林照明AF BITE found TCV fault and found ACM sigral tube have leaking pointsreplace TCV and ACM signal tube test okACM信号管:AS141G0120N0451",2402,398908-3                ,5794            ,武汉航达,25897,52097.36,4836:24,2402,(AOG)VALVE(重点监控件号)                                    ,2118629,10663200
73N,73N03339,5463    ,DE    ,CC    ,398908-3                ,8008            ,21    ,X,X,FAIL  ,2012-02-18,5030:46,2557,22187:05,10938,2012-10-18,7110:53,3728,24267:12,12109,"再次时,左PACK 灯亮,复位后正常. 机组",2080:07,"       过站自检ZTC1有TCV信息,清除后,自检正常,开空调测试左组件工作正常,再现PACK 灯不亮, 苏国君TR bite the ztc1 HAVE THE tcv1 MESSAGE, RESULT IT IS OK, OPEN THEa/c TEST IS OK, NO PACK LIGHT CAME ON AGAIN为判断故障,航后自检ZTC1无故障信息,依据AMM21-51-10更换左组件TCV,测试工作正常,符文成for troubleshooting, AF did the ZTC1 nite and  no message, referto AMM21-51-10 replaced the TCV of left pack, test work ok",1171,398908-3                ,3617            ,武汉航达,31509,62068.07,2080:07,1171,(AOG)VALVE(重点监控件号)                                    ,1755287,10426672
73N,73N03186,5503    ,DE    ,CC    ,398908-3                ,13983           ,21    ,X,X,FAIL  ,2012-02-18,6265:41,3166,4335:33,2214,2012-06-30,7337:47,3757,5407:39,2805,"过站反映右组件再现灯亮,可复位自检有TCV信息.侯浦伟 TR report R packlight on and resetable set-test ZTC2 message TCV",1072:06," 航后依据AMM21-51-10 更换右组件TCV, 测试正常,侯浦伟 AF refer toAMM21-51-10 replace the R TCV and test ok",591,398908-3                ,2982            ,HONEYWELL,22462,42465.18,1072:06,591,(AOG)VALVE(重点监控件号)                                    ,1630218,10563302
73N,73N03812,5625    ,DE    ,CC    ,398908-3                ,16105           ,21    , , ,SWAP  ,2011-10-12,00:00,0,00:00,0,2013-02-20,4227:59,2160,4227:59,2160,再现检查左PACK 灯亮，请检查。机组,4227:59,    过站依据MEL21-32放行飞机。CKGTR refer to MEL21-32 dispatchFLB10584508A航后依据FIM手册排故，左右对串TCV 完成相关测试工作。王晓东AF refer to FIM manual swap the L TCV WITH R TCV test ok,2160,398908-3                ,16116           ,,3507,6810.3,, ,(AOG)VALVE(重点监控件号)                                    ,1910245,10584507
73N,73N02973,5480    ,DE    ,CC    ,398908-3                ,12367           ,21    ,X,X,FAIL  ,2009-06-08,00:00,0,00:00,0,2012-11-07,10946:30,5673,10946:30,5673,检查发现驾驶舱区域温度温度灯亮check find ckpt zone light come on张健,10946:30,   航后自检组件有驾驶舱配平活门信息，依据AMM21-61-21更换活门测试正常AF replace the valve and test ok张健TAG.2013872,5673,398908-3                ,2341            ,,36997,62959.51,, ,(AOG)VALVE(重点监控件号)                                    ,1779204,10585072
73N,73N03095,5462    ,DE    ,CC    ,398908-3                ,6495            ,21    , , ,SWAP  ,2012-02-28,7414:05,3803,32618:40,16221,2013-07-09,11904:01,6076,37108:36,18494,技术组反馈双组件TCV及STCV下游有漏气。冯利通TG report L and R pack TCV and STCV leak,4489:56,    航后完成MCO-2013-07-08-19更换左组件TCV和STCV，检查无渗漏。将本机右组件TCV与本机后舱配平空气活门对串。测试正常。冯利通AF finish MCO-2013-07-08-19 replace left pack TCV and STCV no leakageFL10685878:aor exchange right pack TCV with after cabin trim aorvalve test ok,2273,398908-3                ,12835           ,海口维修室,6086,11922.19,4489:56,2273,(AOG)VALVE(重点监控件号)                                    ,2102714,10685878
73N,73N02827,5430    ,DE    ,CC    ,398908-3                ,2815            ,21    , , ,SWAP  ,2012-03-02,9512:34,5082,38573:45,21982,2012-04-16,9893:48,5285,38954:59,22185,FL10541424A,381:14," 为观察故障,对串左右组件TCV,测试正常.吴宇霆to observe failure,exchange the TCV of R and L pack",203,398908-3                ,11624           ,海口维修室,16392,30524.53,381:14,203,(AOG)VALVE(重点监控件号)                                    ,1553618,10541427
73N,73N03066,5479    ,DE    ,CC    ,398908-3                ,13713           ,21    ,X,X,FAIL  ,2012-03-15,7727:23,3991,5457:08,2745,2012-12-25,10120:41,5240,7850:26,3994,FROM 10626637A,2393:18,"   航后依据AMM21-61-21更换前舱配平活门,并依据AMM21-61-21测试工作正常挂签号:2010337AF REFER TO AMM21-61-21 REPLACE FWD TRIM VALVE AND CHECOK王晓力",1249,398908-3                ,2985            ,HONEYWELL,44685,67020.27,2393:18,1249,(AOG)VALVE(重点监控件号)                                    ,1838420,10626640
73N,73N03733,5620    ,DE    ,CC    ,398908-3                ,3469            ,21    ,X,X,FAIL  ,2012-03-19,1873:09,970,23387:23,12368,2012-04-26,2215:44,1162,23729:58,12560,右组件单控制器故障机组FL10523169,342:35,   航后依据AMM21-51-10更换右侧TCV测试正常AF repalce R TCV test ok毛尉魏TAG.1001927,192,398908-3                ,11734           ,海口维修室,15352,29054.55,342:35,192,(AOG)VALVE(重点监控件号)                                    ,1564050,10523170
73N,73N02330,5338    ,DE    ,CC    ,398908-3                ,14238           ,21    ,X,X,FAIL  ,2012-03-19,15426:51,7848,4211:52,2254,2016-10-31,29830:57,15143,18615:58,9549,驾驶舱空调温度太高。机组,14404:06,  航后检查驾驶配平活门有卡阻现象，依据AMM21-61-21更换驾驶舱配平活门，测试正常。吴建军AF REF TO AMM21-61-21 REPLACED THE TRIM AIR VALE AND TEST NORMAL.,7295,398908-5                ,18615           ,HONEYWELL,7963,15690.15,14404:06,7295,(AOG)VALVE(重点监控件号)                                    ,4448368,11043540
73N,73N00273,2646    ,DE    ,CC    ,398908-3                ,4481            ,21    ,X,X,FAIL  ,2012-03-21,43631:59,22343,32402:36,22670,2013-03-03,46392:31,23782,35163:08,24109,,2760:32,"   航后依据AMM21-51更换右空调组件TCV,并依据AMM21-61完成ZTC自检,检查活门安装无渗漏,恢复飞机正常(杨涛)AF refer to AMM21-51 replace the TCV and test is okTAG:0209785",1439,398908-3                ,2621            ,海口维修室,34244,61020.58,2760:32,1439,(AOG)VALVE(重点监控件号)                                    ,1925690,10477122
73N,73N03937,5637    ,DE    ,CC    ,398908-3                ,16443           ,21    , , ,SWAP  ,2012-03-24,275:10,128,298:44,151,2016-06-11,13871:21,6979,13894:55,7002,航后检查左、右组件温度高.纪钊武AF check find L and R pack TEMP high,13596:11,   航后完成双组件氮气方向吹除左、右组件制冷器进一步检查左组件TCV轻微漏气与后舱配平活门对串测试正常.纪钊武AF clean two pack and check L pack TCV leak swap with AFT cabin trimair valve test ok,6851,398908-3                ,16769           ,HONEYWELL,10845,21514.03,13596:11,6851,(AOG)VALVE(重点监控件号)                                    ,4087423,11079467
73N,73N02265,5409    ,DE    ,CC    ,398908-3                ,3487            ,21    ,X,X,FAIL  ,2012-04-06,15556:50,7554,33166:52,22185,2017-03-18,32634:29,16367,50244:31,30998,,17077:39,    航后完成工卡MAOLKE2100025更换73N飞机的温度控制活门和配平活门测试正常挂签号:5022268/4075577AF ACCOMPLISHED TASK MAOLKE2100025 replaced 73 n plane temperature control valve and the balancing valve test is normal邱露,8813,398908-5                ,23177           ,武汉航达,4881,10018.56,17077:39,8813,(AOG)VALVE(重点监控件号)                                    ,4816566,62156289
73N,73N00273,2646    ,DE    ,CC    ,398908-3                ,601C            ,21    ,X,X,FAIL  ,2013-05-05,46832:21,24037,00:00,0,2013-05-13,46903:32,24079,71:11,42,,71:11,"  航后为排除故障,依据AMM21-61更换左组件配平,测试正常(王晋晋)AF for troubleshooting the fault refer to AMM21-61 replacethe valve test is ok",42,398908-3                ,13410           ,,7760,14770.46,, ,(AOG)VALVE(重点监控件号)                                    ,2021296,10595664
73N,73N02265,5409    ,DE    ,CC    ,398908-3                ,12782           ,21    ,X,X,FAIL  ,2012-04-07,15575:04,7563,6674:22,3314,2017-03-18,32634:29,16367,23733:47,12118,,17059:25,    航后完成工卡MAOLKE2100025更换73N飞机的温度控制活门和配平活门测试正常挂签号:5022268/4075577AF ACCOMPLISHED TASK MAOLKE2100025 replaced 73 n plane temperature control valve and the balancing valve test is normal邱露,8804,398908-5                ,24307           ,HONEYWELL,5188,10333.43,17059:25,8804,(AOG)VALVE(重点监控件号)                                    ,4816566,62156289
73N,73N03382,5538    ,DE    ,CC    ,398908-3                ,14063           ,21    ,X, ,WOR   ,2010-08-13,00:00,0,00:00,0,2013-01-14,7472:05,3977,7472:05,3977,开车后右组件灯亮(机组),7472:05,"   按MEL21-01-01-01放行,无M项O项(刘辉)见FLB10600989(单斌)过站自检组件有TCV依据AMM21-51-10更换右组件TCV,测试正常(单斌)TR unit test have TCVrefer to AMM21-51-10 test is ok",3977,398908-3                ,9153            ,,18464,35427.38,, ,(AOG)VALVE(重点监控件号)                                    ,1863687,10600989
73N,73N02827,5430    ,DE    ,CC    ,398908-3                ,11624           ,21    ,X,X,FAIL  ,2012-04-16,9893:48,5285,9893:48,5285,2017-06-06,26368:53,14143,26368:53,14143,"空调系统监控发现右组件管道温度10℃.罗毅FIND R PACK FWD AND AFT DUCT TEMP 10℃,IN AIR-CONDITION SYS,MONITORING.",16475:05,"    航后完成ZTC自检，无故障，检查ACM风扇叶后正常，旁通活门在位完好，参考AMM21-51-10更换右组件TCV,测试正常，右组件管道温度为6℃.罗毅AF ACCOMPLISH ZTC BITE TEST NO FAULT FIND,CHECK THE ACM FAN BLADE ANDBYPASS DOOR IN GOOD CNDITION REF AMM21-51-10 TO REPLACE R PACK TCV,TEST OK,MEASURE THE DUCT TEMP 6℃.",8858,398908-3                ,9544            ,,9027,16306.52,, ,(AOG)VALVE(重点监控件号)                                    ,5030168,0015820B
73N,73N02827,5430    ,DE    ,CC    ,398908-3                ,2815            ,21    ,X,X,OBS   ,2012-04-16,9893:48,5285,38954:59,22185,2012-04-26,9984:31,5331,39045:42,22231,机组反映客舱温度偏高the crew report cabin TEMP is high机组,90:43,"   自检ZTC有左TCV信息,依据AMM21-51更换TCV测试正常,拆下办观察BITE ZTC l TCV message on and replace TCV test ok亓艳彬TAG.1001934  3003970",46,398908-3                ,2053            ,海口维修室,24683,49403.08,471:57,249,(AOG)VALVE(重点监控件号)                                    ,1564602,10541450
73N,73N03392,5540    ,DE    ,CC    ,398908-3                ,13242           ,21    ,X,X,FAIL  ,2012-04-20,5145:18,2731,6265:41,3166,2016-05-18,17993:12,9300,19113:35,9735,,12847:54,  航后依据AMM21-51-10更换温度控制活门，测试正常。  王海亮AF refer AMM21-51-10 replace the TVU，test ok。(从B-5663飞机串件),6569,398908-3                ,4212            ,HONEYWELL,22947,45153.21,12847:54,6569,(AOG)VALVE(重点监控件号)                                    ,4030808,10811891
73N,73N03610,5579    ,DE    ,CC    ,398908-3                ,12776           ,21    ,X,X,FAIL  ,2012-04-23,3149:10,1575,7727:23,3991,2016-12-03,17966:06,9257,22544:19,11673,"双发启动稳定后, 做滑行前检查时, 发现左组件灯亮, 按压主警戒电门后,故障灯熄灭.  机组",14816:56,"   航后自检左组件ZTC有TCV信息, 依据 AMM21-51-10 更换左组件TCV, 测试正常无渗漏.   王秉奎AF DO THE ZTC BITE TEST HAVE TCV MESSAGE REFER AMM21-51-10 REPLACETHE LEFT PACK TCV TEST OK NO LEAKAGE",7682,398908-5                ,23174           ,海口维修室,5421,10665.47,14816:56,7682,(AOG)VALVE(重点监控件号)                                    ,4533118,11092210
73N,73N02827,5430    ,DE    ,CC    ,398908-3                ,2053            ,21    ,X, ,WOR   ,2012-04-26,9984:31,5331,28236:27,14166,2013-07-31,14098:07,7359,32350:03,16194,监控发现左组件效果差check find L pack fault吕珂,4113:36,  航后检查发现左组件TCV无法完全关闭 更换左组件TCV测试正常AF replace the TCV of L pack test ok王晓宇,2028,398908-3                ,15405           ,武汉航达,11247,20938.34,4113:36,2028,(AOG)VALVE(重点监控件号)                                    ,2134508,10674652
73N,73N03733,5620    ,DE    ,CC    ,398908-3                ,11734           ,21    ,X,X,FAIL  ,2012-04-26,2215:44,1162,9099:13,5014,2015-12-10,13852:47,7041,20736:16,10893,爬升阶段到4000米右组件灯亮执行检查单灯仍亮.机组,11637:03,  航后做ZTC2自检有TCV信息依据AMM21-51-10更换TCV测试正常.王盛平AF do ZTC2 bite there is TCV information refer to AMM21-51-10replace to TCV test ok,5879,398908-3                ,2411            ,海口维修室,39208,67492.42,11637:03,5879,(AOG)VALVE(重点监控件号)                                    ,3635015,10708611
73N,73N02772,5427    ,DE    ,CC    ,398908-3                ,9921            ,21    ,X,X,FAIL  ,2012-04-30,10757:30,5522,14715:57,7433,2015-11-01,21857:56,11118,25816:23,13029,发动机起动后主警戒再现时，组件灯亮，复位时灯灭 机组,11100:26,"    按MEL21-32放行 WUH机务FROM FLB10958323A 航后自检ZTC有左组件TCV信息，依据AMM21-51-10更换左组件TCV,测试正常，无渗漏 杜磊AF DO THE ZTC BITE TEST, HAVE THE L PACK TCV MESSAGE, REFER TOAMM21-51-10 REPLACEMENT THE TCV, TEST OK, NO LEAKAGE",5596,398908-5                ,18891           ,武汉航达,6572,12741.37,11100:26,5596,(AOG)VALVE(重点监控件号)                                    ,3548962,10958321
73N,73N02570,5765    ,DE    ,CC    ,398908-3                ,10604           ,21    ,X,X,FAIL  ,2008-04-09,00:00,0,00:00,0,2013-06-01,15245:17,7430,15245:17,7430,FL 10614276B,15245:17,    航后自检右组件ZTC无信息 自检左组件ZTC有TCV和ACT信息，依据AMM21-51-00更换左组件ACT和TCV测试正常AF bite ZTC 2 ok ZTC1 has ACT and TCV message replace ACT and TCVand test ok王晓宇,7430,398908-3                ,8837            ,,19976,39196.15,, ,(AOG)VALVE(重点监控件号)                                    ,2048223,10614277
73N,73N03278,5522    ,DE    ,CC    ,398908-3                ,9758            ,21    , , ,SWAP  ,2012-05-01,6316:22,3163,15426:51,7848,2015-06-26,16637:37,8382,25748:06,13067,"航后检查右组件管道温度高,罗伟AF CHECK AND FOUND THE R PACK SUPPLY DULT TEM HGHT",10321:15,"  航后检查为右组件TCV漏气,与后舱配平活门对串后测试正常,罗伟uAF check to TCV leak right componentsand aft balancing valve in series after test is normal,",5219,398908-3                ,13712           ,武汉航达,12975,25722.16,10321:15,5219,(AOG)VALVE(重点监控件号)                                    ,3301552,10856870
73N,73N02121,5709    ,DE    ,CC    ,398908-3                ,8984            ,21    ,X,X,FAIL  ,2006-11-16,00:00,0,00:00,0,2012-12-17,16951:18,9397,16951:18,9397,近期反映客舱空调温度偏高。  龙登钦Crew report that air conditioning in cabin was not cool.,16951:18, 航后检查发现左、右组件TCV均存在漏气，拆下发现活门封圈破损，更换左、右组件TCV，测试正常。  龙登钦,9397,398908-3                ,4502            ,,29599,54101.48,, ,(AOG)VALVE(重点监控件号)                                    ,1829275,10616920
73N,73N02121,5709    ,DE    ,CC    ,398908-3                ,9045            ,21    ,X,X,FAIL  ,2006-11-16,00:00,0,00:00,0,2012-12-17,16951:18,9397,16951:18,9397,近期反映客舱空调温度偏高。  龙登钦Crew report that air conditioning in cabin was not cool.,16951:18, 航后检查发现左、右组件TCV均存在漏气，拆下发现活门封圈破损，更换左、右组件TCV，测试正常。  龙登钦,9397,398908-3                ,9838            ,,12433,24215.07,, ,(AOG)VALVE(重点监控件号)                                    ,1829275,10616920
73N,73N02155,5710    ,DE    ,CC    ,398908-3                ,9161            ,21    , , ,SWAP  ,2007-01-06,00:00,0,00:00,0,2012-12-10,16516:06,9010,16516:06,9010,,16516:06,"      航后完成技术组工作驾驶舱不制热,航后测试驾驶舱制热正常为判断故障将驾驶舱配平活门与后客舱配平活门对串,测试工作正常.王晓东AF Complete technology group working cockpit not heating, after thetest aircraft cockpit heating normal for troubleshooting the cockpittrim valve and the rear cabin trim valve series, test is working.注：因PN:398908-3  SN:9153在20121210未被对串前已经给拆下系统，为维护系统中与实际装机一致特新件DE完成相关情况。",9010,398908-3                ,6033            ,,27830,54896.54,, ,(AOG)VALVE(重点监控件号)                                    ,1817866,10616958
73N,73N02155,5710    ,DE    ,CC    ,398908-3                ,9153            ,21    ,X,X,FAIL  ,2007-01-06,00:00,0,00:00,0,2012-12-09,16506:05,9005,16506:05,9005,见10616956 故障现象未解决.机组,16506:05,"    航后依据AMM21-61-00完成技术组工作更换后舱配平活门,为进一步确定排除故障,与B5141对串ZTC1, 完成测试,吴建军AF refer to AMM21-61-00 to replace the AFT trim air inodalatingvalve, for troubleshooting this fault, exchange the ZTC1 with B5141and accomplish the test",9005,398908-3                ,6033            ,,27830,54896.54,, ,(AOG)VALVE(重点监控件号)                                    ,1819037,10616960
73N,73N02121,5709    ,DE    ,CC    ,398908-3                ,9052            ,21    , , ,SWAP  ,2006-11-16,00:00,0,00:00,0,2012-12-02,16806:36,9332,16806:36,9332,"空中无法调节驾驶舱温度,始终很冷.  机组",16806:36,"        航后对两部ZTC测试,无故障信息,将驾驶舱区域配平活门与前客舱区域配平活门对串,并依据AMM21-62-01-400-801做压力调节关断活门操作测试,结果管路无漏气,活门都工作正常,驾驶舱与客舱温度调节都正常.  吴崇明FLB10617005A AF test both ZTC and no fault found,robing betweenTLT deck zone tirm valve and FWD cabin zone trim valve,do the pressure reyulating and SOV operational test refer toAMM21-62-01-400-801 and no air leak,all valve works normally,the temp regulating normally.",9332,398908-3                ,8986            ,,18980,35976.11,, ,(AOG)VALVE(重点监控件号)                                    ,1810859,10617003
73N,73N00731,2652    ,DE    ,CC    ,398908-3                ,16744           ,21    ,X,X,FAIL  ,2012-05-03,38056:03,19648,275:10,128,2014-04-30,43840:11,22809,6059:18,3289,"航前反映左组件无制冷效果,PACK灯亮.熊捷PF report the left pack has no cooling",5784:08,"          航前依据MEL21-01-01-06贴不工作标牌,放行飞机.熊捷PF refer to MEL21-01-01-06 make left pack no work,dispatch the A/CFL10594594B航后完成MCO-2014-04-30-22更换左组件温度控制活门,测试正常,检查温度控制活门备用温度控制活门及配平活门无漏气,清洁驾驶舱温度传感器氮气吹左组件散热器,完成左组件温度测量,功能良好.史宇峰FL10594595B AF accomplish MCO-2014-04-30-22 replace the LH pack TCV,test it normal,check the TCV STCV and trim air valve there had no airleakage,clean the cockpit temperature sensor,used the N2 gas bleededthe exchanger,accomplish measure the duct TEMP of air conditioningassy,the result is normal挂签号4032881",3161,398908-3                ,11830           ,HONEYWELL,15392,29902.04,5784:08,3161,(AOG)VALVE(重点监控件号)                                    ,2568747,10594594
73N,73N02981,5481    ,DE    ,CC    ,398908-3                ,3617            ,21    ,X,X,FAIL  ,2012-05-05,9271:07,4756,42298:54,21331,2012-05-06,9278:09,4761,42305:56,21336,FROM: FLB10542825A,07:02,"  航后完成DD201205274,更换驾驶舱配平空气调节活门,测试工作正常.撤DD201205274.AF accomplished DD201205274, replace the conditiontrim valve and test ok.close DD201205274.林国恳",5,398908-3                ,2812            ,武汉航达,31208,61902.32,3151:12,1601,(AOG)VALVE(重点监控件号)                                    ,1573443,10542828
73N,73N04036,5662    ,DE    ,CC    ,398908-3                ,17162           ,21    ,X, ,WOR   ,2012-05-04,00:00,0,00:00,0,2013-01-19,1978:33,1102,1978:33,1102,,1978:33,"    FROM FL10620617A 航后依据AMM25-51-10更换右组件TCV,测试正常,自检无故障信息AF refer to AMM25-51-10 replace R/H PACK TCV test okTAG 0017090谢晓辉",1102,398908-3                ,2421            ,,46379,84411.02,, ,(AOG)VALVE(重点监控件号)                                    ,1869359,10620619
73N,73N02073,5181    ,DE    ,CC    ,398908-3                ,8838            ,21    ,X,X,FAIL  ,2006-09-28,00:00,0,00:00,0,2013-02-04,21788:20,10769,21788:20,10769,机组反映再现时左组件灯亮可复位。张军Crew reported L pack illuminate when reappear can be reset,21788:20, 航后依据AMM21-51-10更换TCU，测试正常。冯亮AF refer to AMM21-51-10 replace TCU test OK no message,10769,398908-3                ,9045            ,,9443,17044.4,, ,(AOG)VALVE(重点监控件号)                                    ,1890346,10620750
73N,73N02981,5481    ,DE    ,CC    ,398908-3                ,12388           ,21    ,X,X,FAIL  ,2012-05-05,9271:07,4756,9271:07,4756,2016-03-28,21684:29,11374,21684:29,11374,,12413:22,  航后依据AMM21-51-10更换左侧TCV测试正常 完成MCO-2016-03-28-48 田浩挂签/TAG 5010455AF refer to subtask AMM21-51-10 replace L TCV test is ok accomplish,6618,398908-5                ,22055           ,,6604,12617.2,, ,(AOG)VALVE(重点监控件号)                                    ,3906812,11013460
73N,73N02330,5338    ,DE    ,CC    ,398908-3                ,9740            ,21    ,X,X,FAIL  ,2007-07-12,00:00,0,00:00,0,2013-01-22,18048:31,9175,18048:31,9175,过站机组反映左组件灯再现时亮。TR crew report L pack light on.雷锐持,18048:31,"          过站依据AMM21-61在区域温度控制器上测试，有左组件TCV信息，清除后测试正常，请继续观察使用。TR refer to AMM21-61 test fault message  on zone controllerunit L pack TCV light on ,reset to normal test ok. please useobserve maintain雷锐持FLB10625080航后依据AMM21-51-10更换左组件TCV测试正常。挂签号：2014374AF according to AMM21-51-10 replaced LH pack TCV test ok.tag no:2014374茹志平",9175,398908-3                ,1719            ,,24761,48525.34,, ,(AOG)VALVE(重点监控件号)                                    ,1873828,10625079
73N,73N02806,5428    ,DE    ,CC    ,398908-3                ,11604           ,21    , , ,SWAP  ,2009-01-30,00:00,0,00:00,0,2013-09-13,14741:58,7610,14741:58,7610,"CONTCAB选择热无效,温度还是最低,请检查.      机组",14741:58,"       过站按MEL21-19-02-02A放行,航后处理.     郭新龙TR refer MEL21-19-02-02A discreng AF repair itFLB10625392B     航后自检两端ZTC正常,无故障信息,检查左右组件TCV,配平关断活门,驾驶舱 前后配平活门作动正常,相关管路无渗漏,依据MEL21-62-00将驾驶舱与后舱配平活门对串,测试工作正常.      郑建平AF self two ZTC message check the LH RH ZTC and control cabin FWDAFT  air valve work normal refer to exchange FLB10625393Athe  control cabine and AFT cabin air valve test work normal",7610,398908-3                ,9976            ,,18131,34514.34,, ,(AOG)VALVE(重点监控件号)                                    ,2200570,10625392
73N,73N03214,5733    ,DE    ,CC    ,398908-3                ,13385           ,21    ,X,X,FAIL  ,2010-03-01,00:00,0,00:00,0,2013-03-04,8595:45,4491,8595:45,4491,机组报告广州过站时，右组件故障灯亮，自检有TCV信息 Crew reflect R packhas TCV failure message when guangzhou 王岗,8595:45,"    航后排故依据AMM21-51-10更换右组件TCV活门，操作测试右组件渗漏测试正常无渗漏，并自检ZTC1，2TC2，自检正常，无故障信息 AFtreoubleshooting refer to AMM21-51-10 replace the R packing TCVoperative normal no leakage,bite ZTC1 & ZTC2 result is ok 王岗挂签号0207485",4491,398908-3                ,13384           ,,12226,23673.39,, ,(AOG)VALVE(重点监控件号)                                    ,1926510,10626003
73N,73N02981,5481    ,DE    ,CC    ,398908-3                ,2812            ,21    ,X,X,FAIL  ,2012-05-06,9278:09,4761,40998:13,20365,2016-08-20,22909:00,12009,54629:04,27613,,13630:51,"  航后依据AMM21-61-000-801更换驾驶舱配平活门,测试正常.挂签6025435崔家聪AF REFER TO AMM21-61-000-801 REPLACE THE COOKPOT ZONE AIR MODULATIONVALUE TEST OK TAG6025435",7248,398908-3                ,3091            ,海口维修室,34811,59906.38,13630:51,7248,(AOG)VALVE(重点监控件号)                                    ,4263140,11102393
73N,73N02778,5408    ,DE    ,CC    ,398908-3                ,11655           ,21    ,X,X,FAIL  ,2009-01-05,00:00,0,00:00,0,2013-06-27,14224:31,7393,14224:31,7393,from FLB10680343A,14224:31,"   航后完成DD201311949依据AMM21-61-21更换前舱配平空速活门,测试正常,关闭DD201311949  陈文能AF  ACCOMPLSIHED DD201311949 refer to amm21-62-21 replaced theFWD trim valve test is ok and close dd201311949",7393,398908-3                ,9076            ,,17384,35445.4,, ,(AOG)VALVE(重点监控件号)                                    ,2085119,10630701
73N,73N02459,5359    ,DE    ,CC    ,398908-3                ,10147           ,21    ,X,X,FAIL  ,2012-05-15,15057:21,7484,15057:21,7484,2013-02-13,17547:03,8777,17547:03,8777,航前右组件灯不亮PF APCK.余晖,2489:42,"     测试组件有TCV信息,依据MEL21--33A放行.余晖 PF test the ZTC has TCVmessage refer to MEL21-01-01-01 dispatch airplane. FLB10578822B深圳航后落地询问机组机组反映后续空调使用正常自检两部ZTC正常无信息更换右组件温度控制器测试正常.袁帅 AF ask the crew landing the crewspeak the air conditon use normal after flight do the two ZTC bitenormal,no message replaced the TCV of R pack,test ok.",1293,398908-3                ,8837            ,,19976,39196.15,, ,(AOG)VALVE(重点监控件号)                                    ,1900807,10578820
73N,73N01170,2676    ,DE    ,CC    ,398908-3                ,4500            ,21    ,X,X,FAIL  ,2012-05-17,33774:00,17215,39580:46,20582,2015-02-08,42233:16,21669,48040:02,25036,空调不制冷，太热。机组,8459:16,   航后自检ZTC1有TCV信息，依据AMM21-51-10更换左组件TCV活门，测试正常，制冷良好。唐科AF ZTC1 have TCV message refer to AMM21-51-10 replaced LH pack TCVtest ok cool good,4454,398908-3                ,6001            ,海口维修室,27792,55027.21,8459:16,4454,(AOG)VALVE(重点监控件号)                                    ,3065458,10851739
73N,73N02144,5763    ,DE    ,CC    ,398908-3                ,9076            ,21    , , ,SWAP  ,2007-01-15,00:00,0,00:00,0,2013-06-04,18664:28,8993,18664:28,8993,航后乘务反映客舱不制冷。冯利通 AF ATTENDANT REPORT A/C HOT.,18664:28,"       航后检查右组件运转中客舱管道温度30°C,检查发现TCV活门蝶片有磨损，漏气现象，将本机TCV与前配平空气活门对串，并检查发现配平活门空气PRSOV本机蝶片也存在破损现像，更换配平空气PRSOV长时间运转空调右组件，客舱管道温度20°，请机组观察使用。冯利通 FLB10633285 AF check right packsupply air duct temperature 30°，check TCV butterfly flap worn,leakair exchange right pack TCV with forward cab in trim air valve,checkthe trim air PRSOV flap worn and leak air, replace the PRSOV use A/Cnormally.",8993,398908-3                ,9081            ,,17463,35099.12,, ,(AOG)VALVE(重点监控件号)                                    ,2053071,10633284
